text,etiket
"Sürekli olarak kendimi bir başarısızlık olarak görüyorum ve bu düşünce, yaşama arzumun tamamen yok olmasına neden oluyor.",İntihar Düşünceleri
"Hiçbir şeyden zevk alamıyorum, bu boşluk hissi beni intihara itiyor ve bu durumdan kurtulmak istiyorum.",İntihar Düşünceleri
"Kendime olan saygımı tamamen kaybettim, bu değersizlik hissi beni intihar etmeye yönlendiriyor.",İntihar Düşünceleri
"Her şeyin sona ermesini istiyorum, bu acıdan kurtulmanın tek yolunun ölüm olduğuna inanıyorum.",İntihar Düşünceleri
"Hayatın yükü altında eziliyorum ve bu yükten kurtulmanın tek yolunun, her şeyi sona erdirmek olduğuna inanıyorum.",İntihar Düşünceleri
"Kendimi tamamen çaresiz hissediyorum, bu durumdan kurtulmanın tek yolu, intihar gibi geliyor.",İntihar Düşünceleri
"Bu sonsuz karanlıkta kaybolmuş hissediyorum, ışığa ulaşma umudum yok ve bu karanlık beni boğuyor.",İntihar Düşünceleri
"Yaşamak, artık benim için bir savaş gibi geliyor ve bu savaşı kaybettim.",İntihar Düşünceleri
"Kendimi o kadar yorgun hissediyorum ki, artık savaşacak gücüm kalmadı ve bu yüzden her şeyin sona ermesini istiyorum.",İntihar Düşünceleri
"Zihnimin içindeki sürekli olumsuz sesler, beni yavaş yavaş tüketiyor ve bu gürültüyü dindirmenin tek yolunun yok olmak olduğunu düşünüyorum.",İntihar Düşünceleri
"Tüm yaşam enerjimi kaybettim, en basit görevler bile bana dağ gibi geliyor ve bu tükenmişlik hissi beni intihara sürüklüyor.",İntihar Düşünceleri
"Yaşadığım her an, geçmişteki hatalarımın ve pişmanlıklarımın bir yansıması gibi, bu yükle daha fazla yaşayamıyorum.",İntihar Düşünceleri
"Kendime olan inancımı o kadar kaybettim ki, en küçük bir başarı bile elde edemeyeceğime eminim ve bu durum beni derin bir umutsuzluğa itiyor.",İntihar Düşüncecleri
"Hayatın bana sunduğu tüm güzellikler, benim için anlamsız birer dekor haline geldi, içimde sadece bir boşluk var.",İntihar Düşünceleri
"Sürekli bir başarısızlık hissiyle yaşamak, beni öylesine yordu ki, artık bu duyguyu taşımak istemiyorum ve her şeyi bitirmek istiyorum.",İntihar Düşünceleri
"Kimsenin beni gerçekten tanımadığını ve anlamadığını düşünüyorum, bu derin yalnızlık hissi beni bir uçuruma sürüklüyor.",İntihar Düşünceleri
"Gelecek, benim için bir felaket senaryosundan ibaret ve bu senaryoyu yaşamaktansa, her şeyi sona erdirmeyi tercih ederim",İntihar Düşünceleri
"Yaşamın anlamını sorgulamaktan yoruldum, hiçbir cevap bulamıyorum ve bu anlamsızlık, yaşamdan vazgeçmeme neden oluyor.",İntihar Düşünceleri
"Ailem ve arkadaşlarıma karşı duyduğum suçluluk, bir yük gibi omuzlarıma bindi ve bu yükten kurtulmanın tek yolu, yok olmak gibi geliyor.",İntihar Düşünceleri
"Bedenim, içimdeki acıyı yansıtan bir hapishaneye dönüştü ve bu hapishaneden kurtulmanın tek yolu, her şeyi bitirmek gibi görünüyor.",İntihar Düşünceleri
"Yaşadığım depresyon, tüm ruhumu ele geçirdi ve beni o kadar çaresiz bıraktı ki, intiharı tek çıkış yolu olarak görüyorum.",İntihar Düşünceleri
"Her gün aynı acıyla uyanmak, dayanılmaz bir işkenceye dönüştü ve bu işkenceden kurtulmanın tek yolu, her şeyin sona ermesi.",İntihar Düşünceleri
"İntihar düşünceleri, zihnimde sürekli tekrarlanan bir döngü haline geldi ve bu döngüden çıkış yolu bulamıyorum.",İntihar Düşünceleri
"Hayatın bana sunduğu tüm zorluklar, omuzlarımda taşıyamayacağım kadar ağır bir yük haline geldi ve bu yükten kurtulmanın tek yolu, her şeyi sona erdirmek.",İntihar Düşünceleri
"Gelecekten umut etmek, artık imkansız bir hayal; çünkü her şeyin daha da kötüleşeceğini biliyorum.",İntihar Düşünceleri
"Sürekli olarak kendimi bir başarısızlık olarak görüyorum ve bu düşünce, yaşama arzumun tamamen yok olmasına neden oluyor.",İntihar Düşünceleri
"Hiçbir şeyden zevk alamıyorum, bu boşluk hissi beni intihara itiyor ve bu durumdan kurtulmak istiyorum.",İntihar Düşünceleri
"Kendime olan saygımı tamamen kaybettim, bu değersizlik hissi beni intihar etmeye yönlendiriyor.",İntihar Düşünceleri
"Her şeyin sona ermesini istiyorum, bu acıdan kurtulmanın tek yolunun ölüm olduğuna inanıyorum.",İntihar Düşünceleri
"Hayatın yükü altında eziliyorum ve bu yükten kurtulmanın tek yolunun, her şeyi sona erdirmek olduğuna inanıyorum.",İntihar Düşünceleri
"Kendimi tamamen çaresiz hissediyorum, bu durumdan kurtulmanın tek yolu, intihar gibi geliyor.",İntihar Düşünceleri
"Bu sonsuz karanlıkta kaybolmuş hissediyorum, ışığa ulaşma umudum yok ve bu karanlık beni boğuyor.",İntihar Düşünceleri
Yemek yerken aşırı stres ve endişe hissediyorum. Bu yüzden sadece güvenli bulduğum yiyecekleri tüketiyorum.,Yeme Bozuklukları
Yemek yerken boğulacakmış gibi hissediyorum ve bu yüzden sadece güvenli bulduğum yiyecekleri tüketiyorum.,Yeme Bozuklukları
Stresli olduğumda yemek yeme krizlerine giriyorum. Kontrolsüzce yemek yedikten sonra kendimi çok kötü hissediyorum.,Yeme Bozuklukları
Yemek yerken bir türlü doymuyorum ve midem dolu olsa bile yemeye devam ediyorum. Sonrasında büyük bir pişmanlık yaşıyorum.,Yeme Bozuklukları
Yiyeceklerin tadı beni rahatsız ediyor ve çoğu zaman yemek yemeyi reddediyorum. Sadece belirli tatlara tahammül edebiliyorum.,Yeme Bozuklukları
Yemeklerin yağ ve kalori oranlarına takıntılıyım. Bu yüzden sadece çok düşük kalorili yiyecekler tüketiyorum.,Yeme Bozuklukları
Yemek yerken boğulacakmış gibi hissediyorum ve bu yüzden sadece güvenli bulduğum yiyecekleri tüketiyorum.,Yeme Bozuklukları
Kilo almak benim için en büyük kabus. Bu yüzden tüm yemekleri reddediyorum ve aç kalmayı tercih ediyorum.,Yeme Bozuklukları
Yiyeceklerin dokusu beni rahatsız ediyor ve birçok gıdayı bu yüzden reddediyorum. Özellikle et ve sebzeleri yemekte zorlanıyorum.,Yeme Bozuklukları
Bazı yiyeceklerin kokusu midemi bulandırıyor ve onları yiyemiyorum. Bu yüzden çok sınırlı bir beslenme listem var.,Yeme Bozuklukları
Yiyeceklerin tadı beni rahatsız ediyor ve çoğu zaman yemek yemeyi reddediyorum. Sadece belirli tatlara tahammül edebiliyorum.,Yeme Bozuklukları
Her öğünden sonra kendimi kontrolsüz bir şekilde egzersiz yaparken buluyorum. Sürekli olarak kilo vermek zorundayım.,Yeme Bozuklukları
Yiyeceklerin kokusu midemi bulandırıyor. Bu yüzden yemek yeme konusunda çok seçiciyim.,Yeme Bozuklukları
Her gün yediğim her lokmayı hesaplıyorum ve bu beni çok yoruyor. Ancak bunu yapmadan duramıyorum.,Yeme Bozuklukları
Yemek yeme ataklarım var ve bu ataklar sırasında çok fazla yemek yiyorum. Kontrolümü kaybetmiş hissediyorum.,Yeme Bozuklukları
Yemek yedikten sonra kendimi hemen kusmak zorunda hissediyorum. Kilo alma düşüncesi beni dehşete düşürüyor.,Yeme Bozuklukları
Yemek yediğimde aşırı suçluluk ve pişmanlık hissediyorum. Bu yüzden mümkün olduğunca az yemeye çalışıyorum.,Yeme Bozuklukları
Yemek yerken boğulacakmış gibi hissediyorum. Bu yüzden sadece yumuşak ve püre halindeki yiyecekleri tüketebiliyorum.,Yeme Bozuklukları
Yeni yiyecekleri denemek beni çok korkutuyor ve hep aynı şeyleri yiyorum. Bu da beslenmemi oldukça kısıtlıyor.,Yeme Bozuklukları
Yemek yediğimde kendimi hemen çok ağır ve şişkin hissediyorum. Bu yüzden yememek için çabalıyorum.,Yeme Bozuklukları
Yemek yeme fikri bile beni strese sokuyor. Bu yüzden sadece sıvı gıdalar tüketiyorum.,Yeme Bozuklukları
Stresli olduğumda yemek yeme krizlerine giriyorum. Kontrolsüzce yemek yedikten sonra kendimi çok kötü hissediyorum.,Yeme Bozuklukları
Yemek yerken bir türlü doymuyorum ve midem dolu olsa bile yemeye devam ediyorum. Sonrasında büyük bir pişmanlık yaşıyorum.,Yeme Bozuklukları
Stresli olduğumda yemek yeme krizlerine giriyorum. Kontrolsüzce yemek yedikten sonra kendimi çok kötü hissediyorum.,Yeme Bozuklukları
Yemek yediğimde aşırı suçluluk ve pişmanlık hissediyorum. Bu yüzden mümkün olduğunca az yemeye çalışıyorum.,Yeme Bozuklukları
"Gıda üzerinde kendi kontrolüm yok. Çoğu kişi yedikleri zaman durur, ama ben zevk için yiyiyorum. Özellikle şeker ve tatlıya asla dayanamıyorum.",Yeme Bozuklukları
Bir oturuşta çok büyük miktarlarda yemek yiyorum ve sonrasında kendimi iğrenç hissediyorum. Bu döngüyü kırmakta zorlanıyorum.,Yeme Bozuklukları
 Birçok yiyeceğin dokusu beni rahatsız ediyor. Yumuşak ve püre halindeki yiyecekler dışında pek bir şey yiyemiyorum.,Yeme Bozuklukları
Kendimi durduramadan sürekli yemek yiyorum. Sonrasında mide ağrıları çekiyorum ve pişmanlık duyuyorum.,Yeme Bozuklukları
Geceleri gizlice mutfağa gidip yemek yiyorum. Sabahları ne kadar çok yediğimi fark edip kendime kızıyorum.,Yeme Bozuklukları
Yemek yerken aşırı stres ve endişe hissediyorum. Bu yüzden sadece güvenli bulduğum yiyecekleri tüketiyorum.,Yeme Bozuklukları
Bir oturuşta çok fazla yemek yiyorum ve sonrasında kendimi iğrenç hissediyorum. Bu döngüyü kırmakta zorlanıyorum.,Yeme Bozuklukları
Birçok yiyeceğin dokusu beni rahatsız ediyor. Yumuşak ve püre halindeki yiyecekler dışında pek bir şey yiyemiyorum.,Yeme Bozuklukları
"Yemekler hakkında sürekli yalan söylüyorum, çünkü kimseye yemek yediğimi itiraf etmek istemiyorum.",Yeme Bozuklukları
Yemek yerken boğulacakmış gibi hissediyorum ve bu yüzden sadece güvenli bulduğum yiyecekleri tüketiyorum.,Yeme Bozuklukları
Kendimi durduramadan aşırı miktarda yemek yiyorum ve sonrasında büyük bir suçluluk hissediyorum. Kontrolümü kaybetmiş gibi hissediyorum.,Yeme Bozuklukları
Yemek yerken aşırı stres ve endişe hissediyorum. Bu yüzden sadece güvenli bulduğum yiyecekleri tüketiyorum.,Yeme Bozuklukları
Her gün kalori saymakla meşgulüm ve yediğim her lokma beni rahatsız ediyor. Sürekli olarak zayıf kalmak zorunda hissediyorum.,Yeme Bozuklukları
Yemeklerden kaçınmak için sürekli bahaneler uyduruyorum. Arkadaşlarımla dışarıda yemek yemek istemiyorum.,Yeme Bozuklukları
Yiyeceklerin kokusu midemi bulandırıyor. Bu yüzden yemek yeme konusunda çok seçiciyim.,Yeme Bozuklukları
Yemek yeme krizlerim var ve bu krizlerde çok fazla yemek yiyorum. Ardından büyük bir pişmanlık ve utanç duyuyorum.,Yeme Bozuklukları
Yemek yemeği kontrol edemediğimde çok panik oluyorum. Bu yüzden yemeklerden kaçınmak için elimden geleni yapıyorum.,Yeme Bozuklukları
Aynada kendime baktığımda hep fazla kilolu olduğumu düşünüyorum. Bu yüzden sürekli olarak diyet yapıyorum.,Yeme Bozuklukları
Her gün tartıda kendimi tartmak zorundayım ve en ufak bir kilo artışı beni çok rahatsız ediyor.,Yeme Bozuklukları
Yemek yeme fikri bile beni strese sokuyor. Bu yüzden sadece sıvı gıdalar tüketiyorum.,Yeme Bozuklukları
Yemek yedikten sonra kendimi hemen kusmak zorunda hissediyorum. Kilo alma düşüncesi beni dehşete düşürüyor.,Yeme Bozuklukları
Yeni yiyecekleri denemek beni çok korkutuyor. Hep aynı şeyleri yiyorum ve bu yüzden beslenmem çok kısıtlı.,Yeme Bozuklukları
Yemek yedikten sonra kendimi kötü hissediyorum ve bu duygudan kaçınmak için yemek yemiyorum.,Yeme Bozuklukları
Gizlice yemek yiyorum ve sonrasında çok utanıyorum. Yemek yeme krizlerimle baş edemiyorum.,Yeme Bozuklukları
Kilo almak benim için en büyük kabus. Bu yüzden tüm yemekleri reddediyorum ve aç kalmayı tercih ediyorum.,Yeme Bozuklukları
Bir oturuşta büyük miktarda yemek yiyorum ve sonrasında kendimi suçlu hissediyorum. Bu döngüyü kırmak istiyorum ama başaramıyorum.,Yeme Bozuklukları
Stres ve üzüntü anında kendimi yemek yerken buluyorum. Ne kadar yediğimi fark ettiğimde kendimi çok kötü hissediyorum.,Yeme Bozuklukları
Bir oturuşta çok fazla yemek yiyorum ve sonrasında kendimi iğrenç hissediyorum. Bu döngüyü kırmakta zorlanıyorum.,Yeme Bozuklukları
Gizlice yemek yiyorum ve sonrasında çok utanıyorum. Yemek yeme krizlerimle baş edemiyorum.,Yeme Bozuklukları
Yemek yerken aşırı stres ve endişe hissediyorum. Bu yüzden sadece güvenli bulduğum yiyecekleri tüketiyorum.,Yeme Bozuklukları
Yemek yeme krizlerim var ve bu krizlerde çok fazla yemek yiyorum. Ardından büyük bir pişmanlık ve utanç duyuyorum.,Yeme Bozuklukları
"Kilo almaktan çok korkuyorum, bu yüzden neredeyse hiçbir şey yemiyorum. Sürekli olarak aynada kendimi incelemem gerekiyor.",Yeme Bozuklukları
Yemek yeme krizlerine giriyorum ve kontrolümü kaybediyorum. Bu durum beni çok rahatsız ediyor.,Yeme Bozuklukları
Bir oturuşta büyük miktarda yemek yiyorum ve sonrasında kendimi suçlu hissediyorum. Bu döngüyü kırmak istiyorum ama başaramıyorum.,Yeme Bozuklukları
Birçok yiyeceğin dokusu beni rahatsız ediyor. Yumuşak ve püre halindeki yiyecekler dışında pek bir şey yiyemiyorum.,Yeme Bozuklukları
Yemek yeme fikri bile beni korkutuyor. Sürekli olarak zayıf kalmak için uğraşıyorum.,Yeme Bozuklukları
Yiyeceklerin tadı beni rahatsız ediyor ve çoğu zaman yemek yemeyi reddediyorum. Sadece belirli tatlara tahammül edebiliyorum.,Yeme Bozuklukları
Yemek yedikten sonra midemde rahatsızlık hissediyorum. Bu yüzden yemek yemekten kaçınıyorum.,Yeme Bozuklukları
Puding yerken boğazıma kaçtı boğuluyordum. Artık sıvımsı kıvamdaki ürünleri tüketemiyorum.,Yeme Bozuklukları
Aynada kendime baktığımda hep fazla kilolu olduğumu düşünüyorum. Sürekli olarak diyet yapıyorum.,Yeme Bozuklukları
Yeni yiyecekleri denemek beni çok korkutuyor ve hep aynı şeyleri yiyorum. Bu da beslenmemi oldukça kısıtlıyor.,Yeme Bozuklukları
Tavuk yerken kıkırdağı ağzıma gelince uzun bir süre bir daha tavuk yiyemiyorum.,Yeme Bozuklukları
Lisede kırmızı et yerken boğazıma kaçtı ve boğuluyordum. Şuan et gibi sert şeyleri yerken midem bulanıyor ve istifra ediyorum. Birçok şey denedim ama bu sorunumu çözemedim yarıma ihtiyacım var.,Yeme Bozuklukları
Yemeklerden kaçınmak için çeşitli bahaneler uyduruyorum. Arkadaşlarımla dışarı çıkmaktan bile çekiniyorum.,Yeme Bozuklukları
Her öğünden sonra kendimi kontrolsüz bir şekilde egzersiz yaparken buluyorum. Sürekli olarak kilo vermek zorundayım.,Yeme Bozuklukları
Her gün tartıda kendimi tartmak zorundayım ve en ufak bir kilo artışı beni çok rahatsız ediyor.,Yeme Bozuklukları
Yemek yeme krizlerim var ve bu krizlerde çok fazla yemek yiyorum. Ardından büyük bir pişmanlık ve utanç duyuyorum.,Yeme Bozuklukları
Yiyeceklerin tadı beni rahatsız ediyor ve çoğu zaman yemek yemeyi reddediyorum. Sadece belirli tatlara tahammül edebiliyorum.,Yeme Bozuklukları
Yiyeceklerin rengi ve görünüşü beni etkiliyor. Renkli veya karışık yiyecekleri yiyemiyorum.,Yeme Bozuklukları
Geceleri gizlice mutfağa gidip yemek yiyorum. Sabahları ne kadar çok yediğimi fark edip kendime kızıyorum.,Yeme Bozuklukları
Yemek yerken ağzımda yabancı bir cisim varmış gibi hissediyorum. Bu yüzden çok sınırlı bir diyetim var.,Yeme Bozuklukları
Yemeklerin içeriği hakkında çok endişeliyim ve bu yüzden çoğu yemeği yemiyorum. Sürekli olarak aç hissediyorum.,Yeme Bozuklukları
Birçok yiyeceğin dokusu beni rahatsız ediyor. Yumuşak ve püre halindeki yiyecekler dışında pek bir şey yiyemiyorum.,Yeme Bozuklukları
Yemek yerken kontrolümü kaybediyorum ve mide ağrıları çekene kadar yemeye devam ediyorum. Bu durum beni çok rahatsız ediyor.,Yeme Bozuklukları
Yemek yeme krizlerine giriyorum ve kontrolümü kaybediyorum. Bu durum beni çok rahatsız ediyor.,Yeme Bozuklukları
Yemek yerken kontrolümü kaybediyorum ve midem dolu olsa bile yemeye devam ediyorum. Bu durum beni çok rahatsız ediyor.,Yeme Bozuklukları
Kendimi sürekli olarak çok kilolu hissediyorum ve bu yüzden neredeyse hiç yemek yemiyorum.,Yeme Bozuklukları
Marketten abur cubur alıp eve gelince hemen bitiriyorum. Pişman oluyorum.,Yeme Bozuklukları
"Kendimi sürekli olarak çok kilolu hissediyorum, bu yüzden günlerce neredeyse hiç yemek yemiyorum.",Yeme Bozuklukları
Yemeklerin yağ ve kalori oranlarına takıntılıyım. Bu yüzden sadece çok düşük kalorili yiyecekler tüketiyorum.,Yeme Bozuklukları
Yemek yerken kontrolümü kaybediyorum ve mide ağrıları çekene kadar yemeye devam ediyorum. Bu durum beni çok rahatsız ediyor.,Yeme Bozuklukları
Yiyeceklerin kokusu midemi bulandırıyor. Bu yüzden yemek yeme konusunda çok seçiciyim.,Yeme Bozuklukları
Aç olsam bile yemek yemeyi düşünmek beni endişelendiriyor. Sadece birkaç çeşit yiyecek tüketebiliyorum.,Yeme Bozuklukları
Yemek yediğimde kendimi suçlu ve değersiz hissediyorum. Bu yüzden öğünlerimi atlıyorum ve aç kalıyorum.,Yeme Bozuklukları
Stres ve üzüntü anında kendimi yemek yerken buluyorum. Ne kadar yediğimi fark ettiğimde kendimi çok kötü hissediyorum.,Yeme Bozuklukları
Gizlice yemek yiyorum ve kendimi durduramıyorum. Daha sonra bu durumu kimseye söyleyemiyorum çünkü çok utanıyorum.,Yeme Bozuklukları
"Aynaya baktığımda her zaman kilolu ve şişman birini görüyorum, bu beni yemek yemekten alıkoyuyor.",Yeme Bozuklukları
Yediğim her lokma için kendimi suçlu hissediyorum.,Yeme Bozuklukları
"Vücudumdan o kadar nefret ediyorum ki, bu nefret beni yememeye zorluyor.",Yeme Bozuklukları
Başkaları ne kadar zayıfladığımı söylese de ben asla yeterince zayıf olamıyorum.,Yeme Bozuklukları
